ingreso,edad_jefe,tamano_hogar,numero_dependientes,educacion,area_urbana,propietario,consumo_mensual
9065.13309375339,33,3,1,primaria,0,1,7389.638503606471
24740.538190778643,77,3,1,primaria,1,1,17843.183671452243
1635.1330528222024,31,1,0,prepa,1,1,2759.7974383079245
14960.923581089517,55,6,0,prepa,0,1,10922.514890478697
16093.809260387643,71,6,0,licenciatura,0,1,13238.872934663774
25066.614608569907,59,6,3,primaria,1,0,17676.532749983904
20181.04682141495,36,6,1,secundaria,0,0,16328.093363332013
8755.495569149707,59,3,0,secundaria,1,0,5993.374062863897
12120.054993463878,72,1,0,secundaria,0,0,8074.69882675498
21589.440076379255,48,6,3,secundaria,1,1,16713.11502348311
19367.461265083548,46,5,3,secundaria,1,1,15992.91219795251
15367.007122914029,20,4,1,secundaria,1,0,10884.8380486175
16153.329683904165,71,5,0,licenciatura,1,1,10976.945366496748
25569.34397727431,53,1,0,prepa,1,0,16121.867381652219
15858.459417046282,23,1,0,secundaria,1,1,12186.817524359429
19295.270047767415,43,4,2,primaria,1,1,10234.455573180978
37359.49270464434,40,2,0,prepa,1,1,21667.051897070232
8610.538904928615,52,2,0,licenciatura,0,1,6082.808081329494
5185.25814740273,26,2,0,primaria,0,1,3987.09532316049
26268.71731838885,20,3,0,licenciatura,1,1,17692.073387199467
14570.855509647174,60,2,0,prepa,1,1,10187.269497567837
17454.099778059037,22,7,1,prepa,1,1,14762.127919397317
13750.748974951086,63,3,1,licenciatura,1,1,5706.773922123898
17921.5988738599,70,3,1,posgrado,0,1,12629.882766960527
32788.30489677073,34,2,0,secundaria,1,0,17839.273527634014
26417.027668944953,50,2,0,licenciatura,1,0,17630.784612157917
26897.788095095817,73,4,1,prepa,0,0,15643.66106140258
8670.183553658835,35,6,1,prepa,1,1,7745.126780993521
10790.770107577046,29,4,0,prepa,0,1,10029.665745762186
2712.629275883417,73,3,1,posgrado,1,0,933.5104393036837
13524.953431337968,48,4,1,prepa,1,1,9677.362304398412
27653.625491085266,78,3,1,licenciatura,1,1,21866.66484550915
24135.572125986968,78,1,0,prepa,0,1,15253.467098641091
18227.893896383008,25,3,0,prepa,0,0,11148.898618813691
19821.597730255577,48,3,0,prepa,1,1,16839.42327392919
14488.915659396756,36,4,0,prepa,1,1,10349.944866384318
21638.071059214275,72,6,3,prepa,1,0,14925.261382502631
26127.026235844918,79,1,0,prepa,1,1,14253.94045355591
7072.905700716217,41,5,2,licenciatura,0,0,5990.932762689813
22397.181502698786,43,5,1,licenciatura,0,1,14857.247939753384
27459.47896763734,36,6,3,secundaria,0,0,21560.061852369876
16679.197688293043,40,5,1,primaria,1,0,10017.598221728793
25605.60489696467,70,1,0,prepa,1,1,16798.685233345193
42517.235555780426,69,2,0,prepa,1,1,27876.43746519903
19165.257656104866,30,1,0,primaria,1,1,12790.977949763352
23146.45640004259,75,4,2,prepa,1,0,15842.205605783747
14095.543330708868,26,7,0,licenciatura,1,1,12572.866025045236
21450.009300816404,61,3,1,prepa,1,0,12766.025957546773
23682.17299985843,58,3,0,licenciatura,1,0,15911.510709394828
21558.738722161106,24,4,0,licenciatura,1,1,19204.89749403159
11842.437442329147,63,4,0,secundaria,1,0,7025.125862057311
21650.894170603606,67,7,3,licenciatura,1,1,16018.334437328518
31697.567509741093,76,7,0,prepa,1,0,24676.334303791373
23589.086116116217,40,3,1,licenciatura,0,1,16852.86247979745
27695.897512574727,37,7,1,secundaria,1,1,25612.18966355897
18103.904239898977,54,7,3,primaria,1,0,14065.598411732848
25999.201915389684,39,7,4,secundaria,1,0,22002.444067820707
22234.142705732207,34,6,2,primaria,1,0,19069.939227894578
12392.714162502143,24,2,1,secundaria,1,1,7743.850049240338
22548.168038390995,32,7,1,secundaria,1,0,16831.280485712257
12066.426692477515,70,2,0,prepa,0,1,9705.193038358859
14936.957800921664,31,2,0,prepa,0,1,9808.404832608867
21514.626458338993,74,4,2,primaria,1,0,12486.136148874002
22377.954187040992,40,7,4,prepa,1,0,16584.936911373556
10486.140279382967,56,3,2,secundaria,1,1,5900.634361696308
28431.88616946301,25,6,1,primaria,1,0,16097.502201612531
24576.050226403782,26,3,0,licenciatura,1,1,19442.153364249218
14362.172515112929,45,7,1,primaria,1,1,9970.16987202376
7699.321628406597,61,3,1,secundaria,1,1,2309.56564034205
18840.76336734855,67,7,2,primaria,0,1,15696.068337367364
16432.45028911072,27,6,0,licenciatura,1,0,9718.080205255113
20905.12365642418,28,1,0,licenciatura,1,0,14925.218196702355
17095.06671075547,46,6,3,primaria,1,0,13191.821235748823
3940.345114039921,23,1,0,prepa,0,0,3109.1403576056377
16893.224493590733,40,5,0,secundaria,1,1,10457.064305691556
17555.047111453496,50,1,0,secundaria,1,0,6246.950258993107
25069.28819819247,40,2,0,secundaria,1,1,15095.657172043246
14414.402603111603,59,2,0,licenciatura,0,1,4245.9710863231085
33429.39738698053,44,6,2,primaria,0,1,19623.594668697133
4706.875594785943,58,2,0,prepa,1,1,4821.239538311884
30489.339982420996,34,2,0,licenciatura,1,0,23358.13594807375
18205.448232975163,72,5,2,prepa,1,1,13881.099163093944
26876.67897874845,54,2,0,licenciatura,0,1,17539.5011952789
20638.411872469864,68,4,0,licenciatura,0,1,13349.57602944594
29116.444288203755,62,4,1,prepa,1,0,20963.500278165327
16901.10428357751,60,4,0,prepa,1,1,9174.443893468104
11211.036598577502,56,1,0,licenciatura,0,1,7293.061055355785
31364.034298168503,76,6,3,licenciatura,1,1,28838.963706646253
19092.15483294287,61,6,3,prepa,1,1,15427.363216081156
21772.467788993687,66,3,1,secundaria,1,0,12775.559184820368
29878.01531235836,47,5,2,licenciatura,1,1,26724.56856476671
11744.358063244521,33,4,0,posgrado,1,0,12176.03319050771
24763.927181114057,23,4,1,prepa,0,1,20741.47658592424
15280.841948296873,72,2,0,prepa,0,1,9301.401872700935
18942.645154845024,39,4,3,prepa,1,0,14457.855026523392
20578.23172307431,53,2,0,primaria,0,0,14271.89534431103
7998.225108424511,31,2,0,secundaria,1,1,4337.745251004473
13769.303657436521,52,3,1,secundaria,1,0,6805.649109330437
30808.583139305112,43,1,0,prepa,1,0,18703.882319005083
27089.529508678366,39,2,0,prepa,0,1,15326.860750140537
19498.883381382122,24,2,0,primaria,1,1,10280.98010144087
21944.987668103146,57,6,1,primaria,0,1,14630.126964609984
17646.059954908338,49,3,0,secundaria,1,0,9322.034338245534
30852.667086623856,43,2,1,licenciatura,1,1,19381.403635043447
18397.179377646687,62,5,0,primaria,1,1,13545.003502819034
21854.736737078783,59,1,0,secundaria,0,1,13349.245981441292
29168.24115313652,26,5,1,licenciatura,1,1,20832.93218101512
13781.028121232746,55,4,1,prepa,0,1,10338.597653778494
32470.313475975152,57,1,0,prepa,1,0,18926.787572066867
7756.308722052985,35,4,0,prepa,1,0,3223.006450286707
33037.13704890239,71,6,1,secundaria,1,0,23095.37717667166
17018.595328384203,34,7,3,secundaria,0,0,12745.556900369018
18058.410017397746,65,7,4,prepa,1,1,15553.696419638429
4879.9186305364565,42,7,0,prepa,1,0,5507.265041968241
16361.642260978457,31,2,0,prepa,1,1,12749.264914285417
11681.547751784927,48,3,1,prepa,1,0,7534.370223852335
15138.829237012218,63,5,2,prepa,1,0,8627.586068276783
18901.512273688964,67,4,1,primaria,0,0,10236.65509892942
27662.332915783245,34,2,0,licenciatura,0,1,18771.0708721337
21660.826811205006,48,7,3,secundaria,1,0,18693.168029299377
22461.413227208912,64,5,0,licenciatura,0,0,10518.654216448946
11235.8448892355,62,5,3,licenciatura,1,1,8968.908216358686
12953.967283178159,68,6,1,secundaria,1,0,8769.460624735231
34389.80014681049,40,6,0,posgrado,1,0,27072.96651189342
14118.391721894026,34,7,3,licenciatura,1,1,9561.71142225719
33249.666016458366,33,4,0,posgrado,0,1,26585.77936905116
18055.51040895307,61,7,1,prepa,1,1,14834.643178761498
20018.30348914803,63,7,1,licenciatura,1,0,14882.296844441787
28562.921281839437,35,2,1,prepa,1,0,18362.276860388847
30175.13937550925,34,3,1,licenciatura,1,1,22750.56091445202
19113.4995177673,61,7,2,prepa,1,1,15797.64191490458
16894.05557182769,23,4,2,licenciatura,1,1,12006.594483997384
19552.636411822295,46,5,2,prepa,1,0,13245.443955537425
22703.660225856947,42,5,1,licenciatura,1,0,16478.6555402127
27130.429494958044,48,1,0,licenciatura,0,1,20502.974319711542
20033.838871953212,60,7,3,prepa,0,1,15939.393373085411
24951.09038418523,72,2,0,primaria,1,1,16779.261578826758
33106.87785816753,71,1,0,primaria,1,1,21216.869316852873
23050.47689811828,28,6,0,posgrado,0,1,18864.666947949223
22493.222848038225,72,3,1,licenciatura,1,1,18591.984254947984
7848.713399279457,76,4,2,prepa,0,0,1481.1033878919166
1045.8410946325057,75,7,3,posgrado,1,1,1516.6271011655972
23107.005833841347,71,5,0,secundaria,0,1,18368.707799788946
19241.406149753024,62,2,0,primaria,1,1,13066.147326134136
15881.738600682063,62,5,1,prepa,1,0,7356.390854242562
21948.241633490758,26,7,0,secundaria,0,1,18032.065543705903
19516.770166424732,72,6,2,secundaria,0,0,12849.352465737276
29022.242005071188,61,1,0,licenciatura,0,1,17936.192165795306
20688.886946071823,23,7,1,secundaria,1,0,15144.699007386193
14024.61371943866,24,1,0,licenciatura,1,0,10222.208274583223
27921.32991167431,24,4,2,secundaria,0,1,19293.564727316567
18262.95140043038,30,2,0,posgrado,1,0,14416.02949608081
24212.293469378455,60,6,1,licenciatura,1,1,20051.540854290713
16180.714350457596,47,2,0,prepa,0,1,9098.215360140006
14801.38491602051,35,4,0,secundaria,0,1,14129.446897778847
20673.34584148557,60,6,0,posgrado,1,0,14042.60493843762
20102.629148349482,73,6,3,primaria,1,1,14248.967875788947
23838.616282934665,49,1,0,secundaria,0,1,14739.822560746961
17850.833973522058,23,1,0,primaria,1,1,8063.780073418742
5309.121729836821,21,1,0,posgrado,1,1,4034.6263782683063
16537.80893129289,65,5,0,licenciatura,1,0,10501.049759708847
26350.547737150526,22,3,0,posgrado,0,1,23459.796923240083
17620.991366055147,69,7,1,licenciatura,1,1,14347.917604122715
18028.932779883617,40,1,0,primaria,0,1,8405.862276498634
27891.012047247496,25,3,0,licenciatura,1,0,19433.108830912515
14304.214181928619,62,3,0,prepa,1,0,9200.601983193725
7657.574254056803,72,2,0,secundaria,1,1,6512.544141424856
18714.951043796045,37,4,1,secundaria,1,0,10657.60129461911
16126.608390010104,63,5,0,secundaria,1,1,15023.076129117886
12270.029441973968,24,3,0,licenciatura,0,1,9368.193578955363
18596.972352810473,28,7,0,secundaria,1,1,14062.842935904637
23932.04517797427,39,5,1,secundaria,1,0,16757.50416195527
19925.691507457475,47,2,0,prepa,1,1,14598.97274660872
22455.848581489903,45,1,0,secundaria,1,1,14995.59340781183
34507.26158812339,37,6,2,primaria,1,0,21722.342057185237
17256.969107539488,38,3,1,licenciatura,0,0,7015.526089637557
22226.78907715736,22,4,1,secundaria,1,1,13697.590903830476
15926.293099206923,28,6,4,licenciatura,0,0,12029.20361627164
13229.122240904217,55,2,0,prepa,1,1,9531.157866981957
15320.738772657842,50,5,1,primaria,0,1,5277.611831755707
16169.931427826492,68,7,3,prepa,1,1,13792.924316706829
22875.806380377006,36,1,0,secundaria,0,1,12207.013297692847
38792.60629360606,74,5,1,secundaria,0,1,24603.453035729894
14271.652509793277,42,4,2,primaria,1,1,8774.96806491962
16666.9975550763,53,3,0,primaria,1,1,11158.631698620378
19495.015895110013,60,4,2,prepa,0,1,13268.437397432883
23166.39078967798,60,5,0,primaria,1,1,12221.062320567333
22108.40649563828,24,5,0,secundaria,1,1,19943.523590808574
30272.766351584938,34,6,1,licenciatura,1,0,24329.26059180236
588.8634357183328,66,4,1,primaria,0,1,687.5807376772459
904.5610384346182,22,4,0,secundaria,0,0,50.0
16032.974623918806,38,4,0,licenciatura,1,1,10605.377724573356
28778.401500349668,47,1,0,licenciatura,1,1,18691.060425603202
7474.8157471552295,22,7,1,primaria,0,1,7333.069407926735
4061.0587175500586,57,5,2,secundaria,0,0,4778.982408904303
24569.435249753667,23,2,0,secundaria,1,1,21489.60022208134
21949.257789621715,43,1,0,secundaria,1,0,12769.271852754016
11278.332745604563,50,1,0,secundaria,1,0,5055.227331838822
12115.68319423256,64,1,0,secundaria,1,0,8238.2116601382
12242.050242922604,78,6,2,secundaria,0,0,6081.5077982258135
20884.282539791522,64,7,1,primaria,0,0,14801.6998574472
14989.477790535944,78,7,2,secundaria,1,1,16187.19264930229
23952.511351804158,30,2,0,prepa,0,1,14874.82678518501
2837.0133032351296,56,4,1,secundaria,0,1,662.3642234439685
13145.185078977605,20,6,0,secundaria,1,0,6871.27906158955
10991.568312711597,28,5,2,prepa,1,0,8121.4334917481665
17949.274573020062,36,3,0,primaria,1,1,9106.463439647638
15695.61793207889,73,6,0,licenciatura,1,0,9274.95857033423
26382.750239166133,20,3,0,posgrado,1,1,17278.675239598946
5125.305826719539,22,5,0,secundaria,1,1,6059.786087535202
20363.931810646016,66,2,0,secundaria,0,1,12121.289901488126
24466.691385693644,45,7,2,prepa,0,0,20438.05825443025
34853.179492495634,72,3,1,primaria,1,0,21028.49067876242
16145.872231252199,50,1,0,licenciatura,1,0,8667.401037743595
22595.668834820135,45,6,0,primaria,1,0,16924.46323295697
5569.09765950108,42,3,0,licenciatura,0,1,5131.555749253444
864.3503654958113,49,5,0,secundaria,0,1,3015.231076258563
26758.195006253598,29,7,0,secundaria,1,1,20543.154246050977
19955.517650815436,27,1,0,primaria,0,0,10649.796574193198
29428.101518387382,63,3,1,prepa,1,1,18005.13749652198
9012.776888242006,44,7,3,licenciatura,1,1,8267.094129021552
24159.217116230022,41,5,2,posgrado,1,1,14224.2169542358
34950.542724350824,34,2,0,secundaria,1,1,21210.57881688551
23357.64486685813,78,5,2,prepa,1,1,15878.718798210983
22212.65204472839,60,2,0,prepa,1,1,14615.165001995814
20068.4486465948,75,7,1,prepa,1,0,16869.50983104865
7432.948342992702,76,7,4,secundaria,1,1,2425.047068151786
30844.583485682786,29,1,0,prepa,1,0,19832.078901182205
15113.138881559473,39,5,2,licenciatura,1,0,11639.627686992575
24035.866051064135,60,4,1,licenciatura,1,0,17161.461713280973
7495.725547429971,66,6,2,prepa,1,1,5341.946700822216
10564.322683937757,42,4,1,secundaria,1,1,9091.453902318302
31480.699193777884,72,4,0,licenciatura,1,1,22873.14332420651
17221.581688337257,72,4,0,posgrado,0,0,9423.178256748095
31626.203808340357,20,6,0,secundaria,1,1,25139.464100674446
19374.15472753186,21,4,0,licenciatura,1,0,13914.841805483082
5264.817816337141,77,2,0,posgrado,0,0,1024.0841443560284
27136.540797853762,38,5,3,secundaria,1,1,15768.994651264235
15280.861457955138,33,7,2,licenciatura,1,1,14666.725091692262
25589.510508136347,27,1,0,prepa,1,0,13561.141824371096
20201.68694032066,57,4,1,licenciatura,1,0,8672.667058221246
7655.054176457037,31,7,1,secundaria,1,0,6026.931134245175
21314.358122964553,45,4,0,secundaria,1,1,15065.420011380405
37569.785137222396,46,1,0,primaria,1,0,17911.424433871318
23943.891668115673,48,1,0,prepa,0,1,13139.39101888042
19539.857975956296,34,4,0,licenciatura,0,1,16193.025100450463
28602.74721565518,65,2,0,prepa,1,1,15630.872262044166
21685.347721624887,72,7,0,primaria,1,0,14160.396441872432
21676.273842102353,20,1,0,licenciatura,1,1,15433.574078864081
11266.998622727178,79,5,1,primaria,1,1,4900.8556736638675
21870.78420631679,62,7,2,licenciatura,1,1,22193.20093767363
28283.547331335558,47,5,1,licenciatura,0,0,21082.799239818687
13311.502783199803,76,7,3,prepa,1,1,14220.308051052107
31395.96656997558,22,2,0,prepa,0,1,20415.987851692422
19266.351806838993,70,6,0,primaria,1,0,16080.359718502512
12897.843907691675,37,3,0,prepa,0,1,8953.104589412591
27981.056615361955,71,2,0,secundaria,1,0,15693.369155203649
17705.646114093845,79,4,0,prepa,1,1,10344.484363783598
26076.119099888863,53,3,1,prepa,1,1,18712.718443098885
17665.930941931703,51,4,0,prepa,1,1,11599.270259534009
19521.39085176077,48,5,0,posgrado,0,0,12182.361464610422
23948.481634674332,44,1,0,secundaria,1,1,15224.99264614293
22327.176460720046,79,7,4,prepa,0,1,20653.60750535067
4035.7457563860917,45,4,1,licenciatura,0,0,5278.022888814516
11030.050079244866,58,5,0,primaria,1,0,8877.400989525395
27435.279878326524,27,2,0,licenciatura,0,1,18234.669891078105
18942.90728878762,38,4,1,secundaria,1,1,13941.43515748254
15810.149577828626,73,5,2,prepa,1,1,14758.847143433006
9131.407877940204,66,1,0,posgrado,0,0,6170.144959601417
11362.109429793212,61,7,1,posgrado,0,1,4015.0110294313627
3825.610880304421,41,4,2,secundaria,1,0,7417.298084379361
19189.754250387738,48,6,2,primaria,0,1,13831.135826474383
15212.499355351625,52,5,1,licenciatura,1,1,12088.70454725678
12267.296872117478,57,4,0,licenciatura,0,0,8351.151983435324
19455.012598656376,64,1,0,prepa,1,0,11169.561521100686
22911.765046821904,65,7,1,primaria,1,0,15832.76569709996
36745.58345767956,54,4,0,licenciatura,1,0,22127.23169760702
7904.9326434942905,62,4,0,secundaria,1,1,3089.5696850135346
29275.048346404175,22,7,2,licenciatura,0,0,25760.634724316187
27784.812488120577,38,6,2,prepa,1,0,19005.026502572102
13767.258084986395,29,5,0,prepa,1,1,12985.53238680219
21625.887636688247,46,3,0,secundaria,1,1,15460.805493804542
16338.934005299077,34,7,3,prepa,1,0,7941.023984412847
21485.508643349913,30,4,0,licenciatura,1,1,14031.43500383459
32073.048107236405,66,3,0,prepa,1,1,20466.200890804557
24844.849861050505,45,2,0,licenciatura,1,0,17014.665108863985
24068.866985867535,78,4,0,licenciatura,1,1,17152.84071097078
16557.52544036286,43,3,0,primaria,1,0,11530.715136052353
8127.546680605319,32,2,0,prepa,1,1,4942.876753277934
18332.254315676735,51,6,3,prepa,0,1,15173.464479617425
29652.86523891132,56,5,1,secundaria,1,0,17992.441543361656
7782.65714728282,23,4,1,secundaria,1,1,4759.14774505815
11559.285054586438,32,5,1,primaria,1,0,8411.228492808112
21010.141889872546,28,2,1,prepa,0,1,13015.092139853497
12122.761721221901,76,5,1,secundaria,1,0,8114.282527165571
13659.8124230783,68,5,0,posgrado,1,0,9900.426651303687
16611.211346174583,53,7,2,prepa,0,1,14684.222513263672
9075.060766478804,75,1,0,prepa,1,0,5181.073487210541
12207.025230269053,56,2,0,licenciatura,1,1,8102.590955618934
25627.42333429847,67,5,2,licenciatura,1,0,18735.25657018833
9541.041742152287,26,3,0,prepa,0,1,7573.801130237744
7217.022924041299,20,2,0,primaria,1,0,4519.21064438331
14959.800163728845,79,1,0,licenciatura,1,1,7272.657755613605
25855.644020078766,77,4,2,primaria,1,0,17576.87249962944
18424.625536024883,31,6,0,licenciatura,1,1,16750.568064663526
16283.351375075054,40,5,1,secundaria,0,1,11089.2109125478
20354.870380124856,30,3,1,prepa,0,1,14869.388047405864
6034.340537122784,63,1,0,licenciatura,1,1,7690.445172494933
23957.645230200258,70,2,0,primaria,1,1,14330.514670248675
23067.480251229154,77,6,1,secundaria,0,1,16644.029335332983
16725.53220723423,63,6,2,prepa,1,0,12526.847301325039
28047.396094371332,63,5,1,licenciatura,1,1,27692.704960781906
10980.03120837569,33,1,0,licenciatura,1,1,7649.610234959243
29023.27194602855,53,1,0,licenciatura,1,0,15873.747891189107
21235.94932476201,53,3,1,primaria,1,1,11482.47158304181
17307.579280974613,44,4,0,primaria,1,1,11438.264658335655
19841.010917053507,23,4,1,licenciatura,1,0,13897.648201106447
19141.881873512466,71,7,2,secundaria,1,1,16512.047207005515
29762.263171341736,74,4,2,prepa,1,1,21322.815373331203
11386.566980231892,45,7,4,prepa,0,1,9185.859603442068
13899.846086827214,35,6,2,posgrado,0,1,11651.532264072097
28290.423136579837,29,6,1,primaria,1,1,22265.414804713822
15235.720518529126,64,2,1,primaria,1,1,11955.425444168386
27204.264618652734,21,6,2,licenciatura,0,0,18058.730178038153
33595.48786406968,54,6,2,primaria,0,0,25737.82446129674
16785.63978446693,38,1,0,prepa,1,1,13487.119084400427
25450.898612602443,25,2,0,licenciatura,1,1,19944.824665313732
10770.461749281132,38,1,0,secundaria,1,1,5076.503324597328
26037.866384542474,78,3,0,secundaria,1,1,17062.55829527186
21595.391887894137,72,7,0,secundaria,1,0,14206.186965220897
23784.30625728172,71,7,1,secundaria,1,1,17303.94011763386
14835.42342371684,70,3,0,prepa,0,0,8238.480178748632
6711.33267546262,27,7,1,secundaria,1,1,5331.478208803423
24026.01651799604,33,2,0,secundaria,1,0,13783.917123974894
3492.7747801643636,29,2,0,prepa,0,0,2115.48122288431
17461.19606205972,22,6,1,posgrado,1,1,16734.137014169493
27529.454931359756,57,7,3,licenciatura,1,1,24982.09621217851
21535.18188698429,48,3,0,licenciatura,0,1,15553.211081627316
35586.7411583185,34,5,1,prepa,1,1,27553.50232756306
28200.87322065419,42,4,1,secundaria,1,1,19636.394672835726
14768.812893395389,42,6,4,licenciatura,1,1,12853.526682495982
20218.50703881151,37,4,1,secundaria,1,0,15350.521959878537
19621.034379644512,65,3,0,licenciatura,1,1,16549.288453533856
7342.585893230982,38,7,0,primaria,1,1,3354.19511756093
12476.808668125173,47,7,2,prepa,1,0,9315.28015641942
15513.912744161118,45,4,0,secundaria,0,1,8877.084336544365
3710.235977152508,29,5,2,secundaria,0,0,50.0
20379.947746013142,66,7,0,prepa,1,1,19000.932925344787
18007.425242775673,23,5,1,prepa,1,1,16679.063940366475
6616.848789507407,74,1,0,primaria,1,1,3490.35867534406
23233.702922218657,21,2,0,licenciatura,1,1,15497.646353696853
25726.981957527678,22,4,0,secundaria,0,1,17320.85468888682
21816.275830919112,26,7,0,licenciatura,0,1,14708.30698305758
17407.454598328237,74,5,2,prepa,1,1,15201.757052352861
24731.53721401484,35,7,0,prepa,1,1,19953.032818456075
25441.762883813528,50,2,0,posgrado,1,1,17344.687804932983
22459.228557757506,29,2,0,licenciatura,0,0,14209.35120809661
13403.101996521913,38,1,0,primaria,1,0,3326.509369839029
22212.806124089446,47,2,1,primaria,1,0,12858.968939778888
29563.84520660383,36,2,0,secundaria,0,1,18884.884750005684
15226.967531106158,47,6,2,prepa,0,0,9450.63591501265
36783.51471305945,38,3,1,licenciatura,1,1,31091.848899644472
15794.952528116924,56,7,2,prepa,1,1,10659.800412536742
20259.256106721088,42,1,0,secundaria,1,0,12472.171773512082
14620.11523194931,39,1,0,prepa,1,1,7293.629430029555
21786.166687362085,32,4,2,prepa,1,1,16809.655321077804
6062.226458917799,32,2,1,prepa,1,1,1904.3135113708627
15631.66560946623,62,4,1,prepa,1,0,12169.989692005118
11263.030397211462,30,6,2,prepa,1,1,9886.404263480494
21082.70678313833,67,5,0,prepa,0,1,11835.82940311959
27955.57900407126,34,2,0,licenciatura,1,0,18009.328152873404
25168.049496916414,36,5,1,secundaria,1,1,18128.719640073406
1026.7251131288613,73,3,0,licenciatura,0,1,371.62818085474316
36336.55722342304,69,6,0,secundaria,0,1,23227.267151661705
22362.239524966946,47,2,0,secundaria,1,1,17445.68857733221
13788.006876055999,38,4,2,licenciatura,1,1,8614.361364134773
21257.023351927528,23,4,0,prepa,1,0,14077.044123566458
21409.51858002154,41,2,0,licenciatura,1,1,13066.256863876139
14665.21026438749,41,7,5,posgrado,0,0,10691.371358958575
21583.333338736604,74,4,0,primaria,1,1,14442.471956894433
15140.221699037542,56,7,2,posgrado,1,1,12993.61921114635
16765.104058479817,58,2,0,primaria,0,1,12824.347719932071
14509.766913959324,53,1,0,primaria,0,1,8071.524926131517
8538.629682082777,52,4,1,licenciatura,1,1,9623.353219448396
21166.691761723072,63,7,1,secundaria,0,1,13385.209984676578
24682.395492130705,61,2,0,licenciatura,1,0,17613.34986520329
24119.068768610978,59,2,0,prepa,1,0,16450.415812213392
26559.402021081874,52,7,1,secundaria,0,0,20896.871865398174
22594.721680118946,31,4,1,primaria,1,1,20308.422396477145
15738.196014264773,21,1,0,prepa,1,1,5185.576663562231
26717.31091544951,78,4,1,secundaria,1,0,12804.02047932228
9139.85968126452,47,2,0,primaria,0,1,5633.652665680844
12794.628939900158,29,1,0,prepa,0,1,3681.416941774949
12286.399428614042,41,5,2,posgrado,1,1,5980.77237055097
28640.448473114484,36,3,1,secundaria,1,1,19455.71642438199
27542.308113120605,45,4,0,secundaria,1,1,18901.92265893802
23898.44189635996,22,6,0,primaria,1,1,15035.97274195352
28575.43892169438,26,2,0,secundaria,1,0,16131.282083985201
12965.737740704095,63,1,0,secundaria,1,1,9437.292154513483
22788.760958887844,27,7,0,secundaria,1,1,19997.115759738736
18998.604572934688,39,7,1,prepa,1,0,16028.369189559256
26775.05683107931,31,7,4,primaria,1,1,20654.52915449925
19078.20613958242,54,1,0,primaria,1,0,12792.795374873289
16920.45689271935,36,5,1,licenciatura,0,1,16522.466355144858
24327.26814848792,47,4,0,licenciatura,1,0,17137.70333549838
27009.353337529865,60,6,0,secundaria,1,0,18126.194233746417
14653.238441225587,29,7,4,prepa,0,1,11780.548863335669
19511.39462918099,41,1,0,prepa,1,0,8836.441168338537
11532.474930866778,57,7,1,licenciatura,1,0,8241.14196330708
15.511860056485602,76,5,1,licenciatura,1,1,1238.4225787881724
21603.67705130983,52,2,0,secundaria,1,0,13508.490675419931
24871.242850037055,41,7,0,prepa,1,1,21898.36683486389
22096.534472693806,63,5,0,licenciatura,1,1,13970.727979177576
4403.506257965062,56,4,2,prepa,0,0,4164.631471306184
17193.204559388203,32,7,3,licenciatura,1,0,12558.05633318496
2253.2179195913486,46,5,0,prepa,1,1,1284.5739117531623
30957.60886123348,34,1,0,licenciatura,1,1,19058.385306550394
11311.563343055312,41,1,0,licenciatura,1,1,10465.64960596426
30043.22887567917,49,3,0,prepa,1,1,18394.57239428652
27566.957149473164,62,5,3,primaria,1,1,19623.73098824408
12795.277179711506,59,2,0,licenciatura,1,1,6065.209065993295
10937.72038985804,56,7,2,licenciatura,1,0,10412.458300060589
22802.961731090705,53,6,1,secundaria,0,1,17201.845922550172
13245.40770253543,63,6,0,secundaria,1,1,8046.375914131144
20819.87713726566,79,4,1,posgrado,1,1,15716.264684477726
16137.379273544653,53,3,0,prepa,1,0,8579.937508229155
5750.7326842749335,77,5,0,prepa,0,1,5746.081577573843
2156.2558470043296,67,2,0,licenciatura,0,1,5443.040185909907
21813.47398795678,72,3,0,prepa,0,1,11536.970048281855
15507.538029354997,54,1,0,licenciatura,0,0,11509.173227834079
15575.281464686941,61,4,1,licenciatura,0,1,13504.921529743802
25566.910712750283,38,7,1,posgrado,0,0,18909.977067010925
29387.53821305956,27,7,1,prepa,1,1,26477.607740381234
17819.642229105528,58,7,4,licenciatura,1,1,15656.548673590338
17275.21034472111,52,5,1,prepa,0,0,11337.984619723033
24001.14426491107,63,6,4,prepa,0,1,17042.195380889458
9144.515442403397,47,2,0,secundaria,0,1,7098.821333605474
21785.224437981575,56,7,2,prepa,1,1,16985.93941582969
24415.08777457723,67,7,2,prepa,0,0,19277.892692430047
25441.841667341032,44,1,0,licenciatura,0,1,14152.749932313936
4505.978379980281,55,3,0,licenciatura,1,0,7116.615579065157
13909.157841528475,36,7,2,licenciatura,1,0,8728.088232514245
12973.893977412266,43,4,0,licenciatura,0,0,14191.507004078812
20799.095635273705,40,3,0,secundaria,1,1,13702.924795011451
23845.95663814387,21,6,0,secundaria,1,0,19044.17206387739
31973.68325956785,50,3,0,secundaria,1,1,23901.525399216272
16040.276157055416,63,2,0,primaria,1,1,10385.710962866935
16019.420013526289,52,1,0,secundaria,0,1,11682.269574696747
29197.376151029974,49,5,1,prepa,1,1,21196.859277784843
22372.61550824244,31,2,0,prepa,1,0,11357.4046944242
30141.212089503788,63,6,0,prepa,1,1,23892.450968124853
22309.82402407869,31,4,2,secundaria,0,1,17082.050253046833
